lights,Press_mm_hg,RH_out,Windspeed,Visibility,T_out,T1,RH_2,RH_5,RH_6,weekday,peak
-0.5026705160903567,-0.4303031220981955,-3.161478698468502,-0.08134485681061131,0.11127838910662856,3.7195740576863683,2.6382033522305846,-3.3293003843938136,1.0897596651360164,-2.0200341470586176,0,0
-0.5026705160903567,-0.4324503959937799,-3.2088906263804775,-0.08134485681061131,0.11127838910662856,3.7424748795515055,2.7448747948586636,-3.3798132823265874,0.8541436713850926,-2.0200341470586176,0,0
-0.5026705160903567,-0.43459768277308397,-3.2563025550036317,-0.08134485681061131,0.11127838910662856,3.788276523281779,2.8435458716892947,-3.4049924956033544,0.6700686756114156,-2.0200341470586176,0,0
-0.5026705160903567,-0.43889224344797245,-3.327420447582774,-0.01521371217990255,0.11127838910662856,3.8111773451469158,2.896881593003334,-3.468954259724252,0.5010878298291429,-2.0200341470586176,0,0
-0.5026705160903567,-0.4431868170065661,-3.3985383401619162,0.05091743205401896,0.11127838910662856,3.8569789888771893,2.923549449660176,-3.670687252546108,0.36496437072675586,-2.0200341470586176,0,0
-0.5026705160903567,-0.4474813776814546,-3.469656232741058,0.11704857668472772,0.11127838910662856,3.8798798107423265,2.923549449660176,-3.7425175225055516,0.23638798606784558,-2.0200341470586176,0,0
-0.5026705160903567,-0.4517759383563284,-3.5407741253202003,0.18317972131543647,0.11127838910662856,3.9027806326074628,2.923549449660176,-3.770708970930144,0.11048068921046542,-2.0200341470586176,0,0
-0.5026705160903567,-0.45607051191493664,-3.6118920178993426,0.249310865549358,0.11127838910662856,3.9485822763377363,2.9822187375053693,-3.7629852857266597,0.022124691415813007,-2.0200341470586176,0,0
0.7162109984896435,-0.46036507258981046,-3.683009910478485,0.31544201018006673,0.11127838910662856,3.971483098202873,3.0382212420849855,-3.7031267287787686,-0.051873456737208834,-2.0200341470586176,0,0
-0.5026705160903567,-0.4625123593691146,-3.694862892812068,0.38157315481077553,0.11127838910662856,3.9943839200680102,3.091556963399025,-3.6498333027670298,-0.10341445471445641,-2.0200341470586176,0,0
0.7162109984896435,-0.46465963326469895,-3.706715874434473,0.44770429904469705,0.11127838910662856,4.017284741933147,3.091556963399025,-3.6193247485110622,-0.17704445324481677,-2.0200341470586176,0,0
-0.5026705160903567,-0.4668069200440031,-3.718568856768056,0.5138354436754058,0.11127838910662856,4.040185563798284,3.091556963399025,-3.5648727709352817,-0.2278491519767422,-2.0200341470586176,0,0
-0.5026705160903567,-0.4689542068232926,-3.730421839101639,0.5799665883061146,0.11127838910662856,4.040185563798284,3.1715605413699035,-3.3690001235823677,-0.28343980022106163,-2.0200341470586176,0,0
-0.5026705160903567,-0.4711014807188916,-3.7422748207240435,0.6460977325400361,0.11127838910662856,4.06308638566342,3.2195626881524335,-3.2706003790099647,-0.31215549950432353,-2.0200341470586176,0,0
-0.5026705160903567,-0.47324876749818107,-3.754127803057627,0.7122288771707448,0.11127838910662856,4.085987207528557,3.2435637615436956,-3.1970708995492685,-0.3493386489443898,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.7896867493471977,0.5799665883061146,0.11127838910662856,4.108888029393694,3.3035664450218554,-3.112264839096761,-0.37952694782274615,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.825245695636769,0.44770429904469705,0.11127838910662856,4.131788851258831,3.38223662735977,-3.236809257934277,-0.40787449748334736,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.86080464192634,0.31544201018006673,0.11127838910662856,4.1546896731239675,3.4115712752825447,-3.3724242914191342,-0.4520524963806736,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.896363588215911,0.18317972131543647,0.11127838910662856,4.177590494989104,3.4649069965965844,-3.410270347023904,-0.49254899573803945,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.9319225345054822,0.05091743205401896,0.11127838910662856,4.200491316854241,3.491574853253426,-3.500380002324642,-0.5227372946163958,-2.0200341470586176,0,1
-0.5026705160903567,-0.47324876749818107,-3.9674814807950534,-0.08134485681061131,0.11127838910662856,4.223392138719378,3.491574853253426,-3.463435042380793,-0.5595522933293513,-2.0200341470586176,0,1
-0.5026705160903567,-0.48183790173166313,-3.9437755168390654,-0.08134485681061131,0.11127838910662856,4.2462929605845146,3.518242709910265,-3.425588986776023,-0.5882679926126133,-2.0200341470586176,0,1
-0.5026705160903567,-0.4904270230814401,-3.920069552171899,-0.08134485681061131,0.11127838910662856,4.292094604314788,3.5715784312243044,-3.365215518021891,-0.6147747919510093,-2.0200341470586176,0,1
-0.5026705160903567,-0.4990161573149222,-3.896363588215911,-0.08134485681061131,0.11127838910662856,4.314995426179925,3.518242709910265,-3.3471935858804276,-0.636863791399672,-2.0200341470586176,0,1
-0.5026705160903567,-0.5076052915484043,-3.872657624259923,-0.08134485681061131,0.11127838910662856,4.3378962480450625,3.5715784312243044,-3.3282705580780423,-0.6618979911429737,-2.0200341470586176,0,1
-0.5026705160903567,-0.5161944128981666,-3.848951659592757,-0.08134485681061131,0.11127838910662856,4.383697891775335,3.518242709910265,-3.2904245024732717,-0.6880366408587082,-2.0200341470586176,0,1
-0.5026705160903567,-0.5247835471316487,-3.825245695636769,-0.08134485681061131,0.11127838910662856,4.406598713640472,3.5715784312243044,-3.254380640893635,-0.702762640123001,-2.0200341470586176,0,1
-0.5026705160903567,-0.5333726813651308,-3.837098677970352,-0.08134485681061131,0.11127838910662856,4.406598713640472,3.5715784312243044,-3.180040174527121,-0.7215382896543641,-2.0200341470586176,0,1
-0.5026705160903567,-0.5419618027149078,-3.848951659592757,-0.08134485681061131,0.11127838910662856,4.383697891775335,3.518242709910265,-3.102996418474553,-0.735527989673334,-2.0200341470586176,0,1
-0.5026705160903567,-0.5505509369483899,-3.86080464192634,-0.08134485681061131,0.11127838910662856,4.383697891775335,3.491574853253426,-2.993963735371431,-0.7318464890289236,-2.0200341470586176,0,1
-0.5026705160903567,-0.5591400711818719,-3.872657624259923,-0.08134485681061131,0.11127838910662856,4.360797069910198,3.491574853253426,-2.9038540773674035,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.5677291925316489,-3.884510605882328,-0.08134485681061131,0.11127838910662856,4.3378962480450625,3.4649069965965844,-2.787612620867038,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-3.896363588215911,-0.08134485681061131,0.11127838910662856,4.3378962480450625,3.4115712752825447,-2.7497665652622674,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.5784656135444205,-3.706715874434473,-0.1474760014413199,0.11127838910662856,4.2462929605845146,3.4115712752825447,-2.705612834624465,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.5806128874400048,-3.5170681613642127,-0.21360714567524175,0.11127838910662856,4.1546896731239675,3.4115712752825447,-2.671371164366672,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.5827601742193089,-3.327420447582774,-0.2797382903059503,0.11127838910662856,4.06308638566342,3.4115712752825447,-2.596580151521343,-0.735527989673334,-2.0200341470586176,0,1
-0.5026705160903567,-0.5849074609986131,-3.1377727338013353,-0.34586943493665895,0.11127838910662856,3.9485822763377363,3.4115712752825447,-2.5785582193798797,-0.7281649894889634,-2.0200341470586176,0,1
-0.5026705160903567,-0.5870547348941975,-2.948125020731075,-0.4120005791705808,0.11127838910662856,3.8569789888771893,3.4115712752825447,-2.5875691840989656,-0.7281649894889634,-2.0200341470586176,0,1
-0.5026705160903567,-0.5892020216734869,-2.758477306949637,-0.4781317238012894,0.11127838910662856,3.7653757014166427,3.4115712752825447,-2.6055911162404293,-0.735527989673334,-2.0200341470586176,0,1
0.7162109984896435,-0.5934965823483754,-2.829595199528779,-0.4781317238012894,0.11127838910662856,3.8111773451469158,3.4115712752825447,-2.6055911162404293,-0.7546717888273593,-2.0200341470586176,0,1
-0.5026705160903567,-0.597791155906969,-2.900713092107921,-0.4781317238012894,0.11127838910662856,3.8569789888771893,3.4115712752825447,-2.5533275165444627,-0.7693977880916514,-2.0200341470586176,0,1
-0.5026705160903567,-0.6020857165818575,-2.971830984687063,-0.4781317238012894,0.11127838910662856,3.9027806326074628,3.4115712752825447,-2.464118956904646,-0.7693977880916514,-2.0200341470586176,0,1
-0.5026705160903567,-0.6063802772567459,-3.0429488772662054,-0.4781317238012894,0.11127838910662856,3.9485822763377363,3.4115712752825447,-2.119900068411447,-0.7392094892132951,-2.0200341470586176,0,1
-0.5026705160903567,-0.6106748508153396,-3.1140667698453477,-0.4781317238012894,0.11127838910662856,3.9943839200680102,3.4115712752825447,-1.9027357978661232,-0.6987129898559291,-2.0200341470586176,0,1
-0.5026705160903567,-0.6149694114902281,-3.1851846624244895,-0.4781317238012894,0.11127838910662856,4.040185563798284,3.4115712752825447,-1.938779659445762,-0.6757036157983881,-2.0200341470586176,0,1
-0.5026705160903567,-0.6085275640360501,-3.0785078235557766,-0.544262868431998,0.11127838910662856,3.9943839200680102,3.3529019874373516,-1.768472409224295,-0.6663157910327062,-2.0200341470586176,0,1
-0.5026705160903567,-0.6020857165818575,-2.971830984687063,-0.6103940126659199,0.11127838910662856,3.9485822763377363,3.323567339514577,-1.5359894962235632,-0.6663157910327062,-2.0200341470586176,0,1
-0.5026705160903567,-0.5956438691276795,-2.86515414581835,-0.6765251572966284,0.11127838910662856,3.9256814544726,3.323567339514577,-1.317023031653106,-0.6729424908673054,-2.0200341470586176,0,1
0.7162109984896435,-0.5892020216734869,-2.758477306949637,-0.742656301927337,0.11127838910662856,3.8798798107423265,3.2435637615436956,-1.0647159951890681,-0.6630024411154065,-2.0200341470586176,0,1
-0.5026705160903567,-0.5827601742193089,-2.6518004680809235,-0.8087874461612589,0.11127838910662856,3.834078167012052,3.2435637615436956,-0.9025186140257664,-0.6549031416857137,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.54512362921221,-0.8749185907919674,0.11127838910662856,3.788276523281779,3.2195626881524335,-0.7781672884672353,-0.636863791399672,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.462152754299485,-0.9410497354226762,0.11127838910662856,3.7424748795515055,3.118224820055864,-0.7403212328624648,-0.6214014917856078,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.379181880097938,-1.0071808796565977,0.11127838910662856,3.6737724139560948,3.091556963399025,-0.6700357010250347,0.20215003692241743,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.2962110051852127,-1.0733120242873064,0.11127838910662856,3.6279707702258213,3.091556963399025,-0.7060795626046716,2.521494979032052,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.2132401302724873,-1.1394431689180153,0.11127838910662856,3.582169126495548,3.091556963399025,-0.7403212328624648,2.92682811891502,-2.0200341470586176,0,1
-0.5026705160903567,-0.576318326765131,-2.1302692560709406,-1.2055743131519367,0.11127838910662856,3.5134666609001375,3.091556963399025,-0.7583431650039272,3.074088115975742,-2.0200341470586176,0,1
0.7162109984896435,-0.576318326765131,-2.0472983811582153,-1.2717054577826454,0.11127838910662856,3.467665017169864,3.091556963399025,-0.8394418555855789,3.0994904653417055,-2.0104833687438175,0,1
-0.5026705160903567,-0.5698764793109384,-1.928768559955919,-1.2717054577826454,0.11127838910662856,3.330260085979043,3.064889106742183,-0.8754857171652158,3.048685766609779,-1.9530325134823932,0,1
-0.5026705160903567,-0.5634346318567605,-1.810238739464801,-1.2717054577826454,0.11127838910662856,3.192855154788223,3.0115533854281438,-0.9025186140257664,2.746066474163094,-1.9143616069898648,0,1
-0.5026705160903567,-0.5569927844025678,-1.6917089182625045,-1.2717054577826454,0.11127838910662856,3.078351045462539,3.0115533854281438,-0.9025186140257664,2.4817347800244582,-1.875066976208973,0,1
-0.5026705160903567,-0.5505509369483899,-1.5731790970602082,-1.2717054577826454,0.11127838910662856,2.9409461142717177,3.0115533854281438,-0.9223427374890726,2.1607079887735203,-1.8225376954775723,0,1
-0.5026705160903567,-0.5441090894942119,-1.4546492765690902,-1.2717054577826454,0.11127838910662856,2.8035411830808967,2.923549449660176,-0.8844966818843021,1.9398179942868885,-1.7754660023546287,0,1
0.7162109984896435,-0.5376672420400193,-1.3361194553667939,-1.2717054577826454,0.11127838910662856,2.6661362518900766,2.923549449660176,-0.8673758481070505,1.5503153036406432,-1.7246422177508711,0,1
-0.5026705160903567,-0.5355199552607298,-1.2175896341644974,-1.2717054577826454,0.11127838910662856,2.574532964429529,2.923549449660176,-0.8511561099907197,1.1674393128289986,-1.67567011451094,0,1
-0.5026705160903567,-0.5333726813651308,-1.0990598136733796,-1.2717054577826454,0.11127838910662856,2.5058304988341193,2.923549449660176,-0.7871782531863215,0.9642205179012969,-1.6212891524157127,0,1
-0.5026705160903567,-0.5312253945858413,-0.9805299924710831,-1.2717054577826454,0.11127838910662856,2.414227211373572,2.923549449660176,-0.749332197581551,0.8531312585422123,-1.6264056407986411,0,1
-0.5026705160903567,-0.5290781078065372,-0.8620001712687867,-1.2717054577826454,0.11127838910662856,2.322623923913025,2.923549449660176,-0.7060795626046716,0.7775684725600933,-1.6272242789399098,0,1
-0.5026705160903567,-0.5269308339109529,-0.7434703507776688,-1.2717054577826454,0.11127838910662856,2.2539214583176146,2.896881593003334,-0.6700357010250347,0.7113014742141036,-1.6215023394316679,0,1
-0.5026705160903567,-0.5247835471316487,-0.6249405295753724,-1.2717054577826454,0.11127838910662856,2.162318170857067,2.8435458716892947,-0.6619258319668694,0.6442981766227925,-1.6126642149533754,0,1
-0.5026705160903567,-0.5247835471316487,-0.5182636907066591,-1.2717054577826454,0.11127838910662856,2.093615705261657,2.8435458716892947,-0.6231786807011761,0.5861304777064957,-1.578856408759958,0,1
-0.5026705160903567,-0.5247835471316487,-0.4115868518379459,-1.2717054577826454,0.11127838910662856,2.00201241780111,2.8435458716892947,-0.588937010443383,0.5419524788091695,-1.5709526522736674,0,1
-0.5026705160903567,-0.5247835471316487,-0.30491001296923265,-1.2717054577826454,0.11127838910662856,1.9333099522056993,2.8435458716892947,-0.5970468795015483,0.4756854804631798,-1.5516366905627774,0,1
-0.5026705160903567,-0.5247835471316487,-0.19823317410051947,-1.2717054577826454,0.11127838910662856,1.8646074866102893,2.8435458716892947,-0.5610030179219114,0.43887048175022425,-1.5089700503926884,0,1
-0.5026705160903567,-0.5247835471316487,-0.09155633523180623,-1.2717054577826454,0.11127838910662856,1.773004199149742,2.7955437249067674,-0.5267613476641183,0.3873294826685274,-1.4746164854384252,0,1
-0.5026705160903567,-0.5247835471316487,0.015120503636906993,-1.2717054577826454,0.11127838910662856,1.7043017335543316,2.7955437249067674,-0.542981085780449,0.34241518342142896,-1.468135600153382,0,0
-0.5026705160903567,-0.5247835471316487,0.03882646759289488,-1.2055743131519367,0.11127838910662856,1.6814009116891948,2.7715426515155026,-0.5168492845808194,0.3026549844138353,-1.4683402596886992,0,0
-0.5026705160903567,-0.5247835471316487,0.06253243226006125,-1.1394431689180153,0.11127838910662856,1.658500089824058,2.7715426515155026,-0.4970251611175132,0.26583998570087974,-1.4472310905720165,0,0
-0.5026705160903567,-0.5247835471316487,0.08623839621604915,-1.0733120242873064,0.11127838910662856,1.6355992679589213,2.7715426515155026,-0.46188239519879726,0.22534348634351384,-1.4424167185485275,0,0
-0.5026705160903567,-0.5247835471316487,0.10994436017203703,-1.0071808796565977,0.11127838910662856,1.6126984460937843,2.7715426515155026,-0.46188239519879726,0.1951551874651575,-1.4101974602255856,0,0
-0.5026705160903567,-0.5247835471316487,0.1336503248392034,-0.9410497354226762,0.11127838910662856,1.5897976242286476,2.7182069302014633,-0.4456626570824665,0.16202168829216307,-1.369216824750095,0,0
-0.5026705160903567,-0.5247835471316487,0.15735628879519128,-0.8749185907919674,0.11127838910662856,1.5668968023635108,2.7448747948586636,-0.4258385336191604,0.13993268884349958,-1.3234608001172046,0,0
-0.5026705160903567,-0.5226362603523592,0.18106225275117918,-0.9410497354226762,0.11127838910662856,1.543995980498374,2.691539073544624,-0.39159686336136723,0.11011253958780472,-1.2963580301771913,0,0
-0.5026705160903567,-0.5204889864567749,0.20476821741834556,-1.0071808796565977,0.11127838910662856,1.5210951586332375,2.691539073544624,-0.39159686336136723,0.09612283956883406,-1.2644019056887,0,0
-0.5026705160903567,-0.5183416996774708,0.22847418137433342,-1.0733120242873064,0.11127838910662856,1.4981943367681003,2.691539073544624,-0.35284971209567395,0.07366569049750987,-1.2498320958150937,0,0
-0.5026705160903567,-0.5161944128981666,0.25218014533032135,-1.1394431689180153,0.11127838910662856,1.4523926930378268,2.691539073544624,-0.31860804183788083,0.06703899066291145,-1.2386732781967733,0,0
-0.5026705160903567,-0.5140471390025823,0.2758861099974877,-1.2055743131519367,0.11127838910662856,1.4294918711726903,2.691539073544624,-0.30058610969641836,0.04439776622803109,-1.1919816671654473,0,0
-0.5026705160903567,-0.5118998522232928,0.2995920739534756,-1.2717054577826454,0.11127838910662856,1.4065910493075535,2.664871216887782,-0.2645422481167815,0.02985584122284515,-1.1894088044844744,0,0
-0.5026705160903567,-0.5140471390025823,0.31144505628705876,-1.2055743131519367,-0.06758517393814903,1.4065910493075535,2.611535495573743,-0.26859718264586424,0.015129841958552319,-1.1761546631009214,0,0
-0.5026705160903567,-0.5161944128981666,0.3232980379094635,-1.1394431689180153,-0.24644873615740298,1.3836902274424163,2.611535495573743,-0.22669619251201106,-0.00033245765551118416,-1.143165495048772,0,0
-0.5026705160903567,-0.5183416996774708,0.33515102024304666,-1.0733120242873064,-0.42531229920218055,1.3836902274424163,2.611535495573743,-0.22669619251201106,-0.0069591574901103894,-1.1354274155728095,0,0
-0.5026705160903567,-0.5204889864567749,0.34700400257662983,-1.0071808796565977,-0.6041758622469584,1.3607894055772798,2.611535495573743,-0.1915534265932951,-0.021317007131741738,-1.1292778839673223,0,0
-0.5026705160903567,-0.5226362603523592,0.35885698419903456,-0.9410497354226762,-0.7830394244662118,1.3607894055772798,2.611535495573743,-0.17533368847696437,-0.02941630656143458,-1.1273774738503348,0,0
-0.5026705160903567,-0.5247835471316487,0.37070996653261773,-0.8749185907919674,-0.9619029875109897,1.337888583712143,2.5822008476509684,-0.14559750193035928,-0.036779306745806026,-1.110322512573906,0,0
-0.5026705160903567,-0.5247835471316487,0.35885698419903456,-0.8749185907919674,-0.9481442516381531,1.3607894055772798,2.5822008476509684,-0.14559750193035928,-0.05150530601009807,-1.1272410341601236,0,0
-0.5026705160903567,-0.5247835471316487,0.34700400257662983,-0.8749185907919674,-0.934385516590841,1.4065910493075535,2.5822008476509684,-0.11135583167256612,-0.058868306194468735,-1.1353202128616147,0,0
-0.5026705160903567,-0.5247835471316487,0.33515102024304666,-0.8749185907919674,-0.9206267807180044,1.4294918711726903,2.523531559805775,-0.07350977606779566,-0.06549500602906794,-1.1284007715269206,0,0
-0.5026705160903567,-0.5247835471316487,0.3232980379094635,-0.8749185907919674,-0.9068680448451678,1.4523926930378268,2.523531559805775,-0.05638894229054404,-0.07653950575339968,-1.1235766539574592,0,0
-0.5026705160903567,-0.5247835471316487,0.31144505628705876,-0.8749185907919674,-0.8931093097978556,1.4981943367681003,2.523531559805775,-0.020345080710907182,-0.08463880518309252,-1.1046602654301318,0,0
